	date	movie_title	not_useful	score	text	title	useful
449	2019-03-10 01:47:00	За пригоршню долларов	0	7	Пускай Серджио Леоне и является первооткрывателем жанра «спагетти-вестерн», но от шаблонности добра/зла в «За пригоршню долларов» не спасает даже фирменный прищур Иствуда. Работа, уходящая в крайности: если герой, то меткий и бессмертный, если негодяй  алчный, злой и обязательно глупее протагониста. Возведённые в абсолют «макеты» личностей фильма делают весь (и так не замысловатый) сюжет предсказуемым, что в итоге навевает скуку. А что у нас там?  Практически безымянный ковбой по имени Джо попадает в городишко, где на протяжении долгого времени между собой воюют две банды. Неведомо какими мотивами (преподносят же это как служение справедливости) главный герой ввязывается в весьма сложные отношения двух «семей», становясь неким прообразом Фемиды, уравновешивая чаши весов то в одну, то в другую сторону.  Все бы ничего, но за единственной целью «наказать плохих ребят», герой Клинта Иствуда не имеет никаких мотиваций (разве что пригоршня долларов). Не такие, какими могли бы быть, диалоги перекликаются с экшен-сценами перестрелок. На эффектность последних, к слову, был сделан основной упор. Но то ли из-за энергоэкономии, то ли из-за подработки на дневных шабашках, Леоне снимает преимущественно ночью, значительно ухудшая качество и восприятие сцен.   Можно скостить в пользу лояльности за первопроходческие шаги, за ведущего актёра (заключительные десять минут) и открытие миру такого таланта, как Эннио Морриконе, но все остальные «манекены» на фоне салуна и с кольтами в руках смотрятся как-то жалко.  7 из 10		0
450	2019-03-10 01:35:00	Ядовитый плющ	1	6	Походящая на пример расцвета нуара 40-х картина (за исключением некоторых сцен), своей символикой соответствует сценарию какого-нибудь эротического фильма. По итогу и получается слишком заумная откровенщина (пусть и действительно красивая), или слабая-слабая драма.   Ещё задолго до эпохи «странных айоадских девушек» зрителя познакомят с двумя не совсем стандартными подростками  Сильвией и Айви. Единственное, что у них общего  ненависть ко всему миру и семейная трагедия. На этом сходство заканчивается, уступая место уже фундаментальной формуле «красотка и её страшная подруга». Сильвия  так называемая «серая мышь» и дочь богатого отца, Айви  эффектная красотка бунтарского духа с очень «мутным» прошлым. Казалось бы, как эти двое могли сойтись вместе, с разными взглядами на индивидуализацию и отличным друг от друга социальным статусом? А всё из-за нездорового интереса более привлекательной особы к дому своей подруги. Интереса неубедительного и слабо аргументированного, от «пустозвонного» ощущения которого не спасают даже закадровые философские рассуждения.  Это тот самый момент, когда одна эротизированная и ничем не завуалированная сцена перебивает весь момент кульминации, возводя плотскую политику в основу картины, полностью убивая предполагаемый трагизм. Такое ощущение, что задачей Кэтт Ши было показать всю сексапильность Дрю Бэрримор, ради сексапильности Дрю Бэрримор. И, безусловно, получилось симпатично, но но боюсь дальнейшие мысли можно счесть за сексизм, так что пусть останется то, что есть.  6 из 10		0
451	2019-03-09 23:56:00	Капитан Марвел	22	6	Кто мог подумать, что 21 фильм и 11 лет назад «Железный человек» катапультировал вселенную Marvel на вершину финансового Олимпа и породил настоящий кинематографический феномен современного мира? Наверное, только люди, стоящие за MCU, ведь чтобы создавать достойный проект за проектом нужно быть уверенным на 100% в успехе. Оказывается, даже гигант может быть на глиняных ногах: если отдельные промахи простить можно, то когда зрителю подсовывают одно и то же в очередной раз, пусть и завернув всё в новую обертку, отнестись к этому можно по крайней мере с подозрением. «Капитан Марвел», при всей своей благородной идее женщины-супергероя, ну, собран из составных частей супергероики таким образом, что ни один эпизод фильма не взрывает мозг и не заставляет пищать от радости: всё происходящее воспринимается обыденным, традиционным и приемлемым. Изменчивая история, вновь ныряющая в дебри космоса, кишит интересными идеями, само собой, но к финалу трудно вовлечь себя эмоционально в просмотр.  Итак, Верс  внеземная воительница расы Кри, которая принимает участие в межгалактической войне с зеленокожими инопланетянами скруллами. Верс и её наставник-командир Йон-Рогг служат созданию по имени Высший Разум, но главная героиня, очевидно, не так проста. Введение в эту космическую сторону Marvel подается, конечно, более ухабисто, чем в «Стражах Галактики», но, признаю, даже космоопереточное действие имеет право на жизнь в кинокомиксах. Последняя миссия приводит Верс на её всё-таки родную Землю, где она знакомится с молодым честолюбивым особистом Ником Фьюри. Сэмюэл Л. Джексон, подвергнувшийся цифровому омоложению, помогает космическому гостю.  Строго говоря, «Капитан Марвел» пытается усидеть на двух стульях: и полноценное произведение создать, чтобы дать завязку для будущей космогонии Marvel (особенно в преддверии финального удара по Таносу), и вставить социальный комментарий о набившем оскомину феминизме. Такие фильмы как «Чудо-женщина» и «Черная пантера» работали, потому что они не только оставались верными сюжетным приемам жанра, они ещё и расширяли их под нужды своих персонажей: хрупкой женщины (изначально) и чернокожего принца. Хотя «Капитан Марвел» стремится к этому, творческие импульсы недостаточно чем-то прикреплены. Фильм рекламируется (!) как первый «женский» проект от MCU, хотя в этом мало новаторского в сюжетном плане: замените героя на мужчину и сюжет не поменяется. Более того, если бы не завязка к «Мстителям 4», то вряд ли Капитан Марвел прошла бы в верхний эшелон супергероев: её приключения больше всего похожи на «Стражей Галактики» на серьезной мине что просто не работает из-за ограничений хронометража и самого концепта.   Война кри со скруллами  одна из самых классических линий комиксов Marvel. В рамках киновселенной она подается бессистемно и даже скучно: тяжело даже воспринимать столь примитивное раскрытие. Не ждите «Тайного вторжения»  здесь нет ни изощренных планов, ни детального изучения конфликта, поскольку сказываются временные ограничения. «Капитан Марвел» спешит в каждой сцене, пытаясь втиснуть слишком многое в два часа. В результате страдают персонажи: кроме Ника Фьюри, получившего к своему образу пару интересных деталей, и самой бравой Капитанши никто не раскрыт достаточным образом. Члены команды Капитана Марвел имеют мало особенностей, а злодей Йон-Рогг вновь оказывается типично «марвеловским» злодеем из времён, когда сценаристы только набивали руку: он нужен тут «для галочки», чтобы героине было с кем бороться.  Однако самая большая проблема с «Капитаном Марвел» состоит в «комплексе Супермена». Существует вопрос: как сделать сверхсильного героя интересным? Ответа здесь нет: у героини мало личностных проблем или дилемм. Когда Капитан раскрывает свои возможности, то это создает несколько проблем: она становится героем на ровном месте, не наладив эмоциональную связь со зрителем. Возможно, что Марвел как персонаж хорошо проявляет себя именно в команде с другими супергероями, но пока что она не очень-то уникальна.   «Капитан Марвел»  слишком «базовый» фильм для супергероики 2019-го года, отчего и слабо завораживающий. Кажется, что желание словить популярность на фоне «Мстителей» или первом марвеловском герое женского пола немного обесценивает ленту; здесь нет отличительного знака. Даже женская линия и феминистские нотки не такие уж и важные; концептуально «Капитан Марвел» недалеко ушел от «Первого Мстителя». В этом случае это и назвать поддержанием традиции нельзя: моральной сложности тут нет, равно как и проецирования переживаний, поскольку вряд ли какая девушка захочет увидеть себя в Кэрол Дэнверс. Возможно, именно Кэрол проявляет себя лучше всего в команде: сцена после титров вызывает наиболее сильную эмоциональную реакцию, чем любое другое появление Капитан-ши Марвел соло. Пока что в её одиночном фильме компанию Марвел составляют три без сомнения сильных стороны: дань недавно умершему Стэну Ли (отчего и его камео в этот раз выглядит даже особо трогательным), как всегда харизматичный Джексон и кот по имени Гуся.   6 из 10		31
452	2019-03-09 23:50:00	Можно только представить	0	0	Итак, еще один фильм  биография. Заметила, что раньше как-то больше снимали про писателей и политиков, сейчас взялись за музыкантов, похоже писатели закончились.  Для меня главным достоинством биографий является ощущение неподдельности при просмотре, желание режиссера рассказать историю, а не надавить на эмоции зрителя. В этом плане фильм идет на грани, вроде бы и биография, но выглядит все немного сказочно и приторно. И это даже несмотря на наличие в кадре побоев со стороны отца героя, конфликт не воспринимается в той степени в какой скорее всего был на самом деле.  Собственно Барту весьма сочувствую, в моей жизни тоже были подобные конфликты, правда с головой я уходила не в музыку, а в книги.  Игра актеров мне понравилась, Дж. Майклу Финли очень подходит эта роль.   Что касается музыкальной составляющей, то песни группы MercyMe мне не особо импонируют, такое нечто среднее, в том числе это касается и их хита «Можно только представить». Но это, конечно, все сугубо субъективно.  Итог: фильм достаточно неплохой, хотя и выглядит немного приукрашено, впрочем поклонникам группы скорее всего понравится.  P.S. кинолента рассказывает о становлении христианской музыкальной группы, так что атеисты берегите ваши чувства.		0
453	2019-03-09 22:03:00	Капитан Марвел	0	6	Я заметил, что в последнее время у Марвеловцев появилась дурная тенденция делать посредственные сольные картины: Человек Муравей и Оса  совершенно необязательный сиквел, а про Чёрную Пантеру и говорить не хочется. Тем не менее, Капитан Марвел мог исправить череду неудач студии, но не всё так однозначно.  Сразу хочу заявить, что делать Капитана Марвел во главе всей киновселенной, после ухода Мстителей на второй план  плохая идея. Надеюсь от этой идеи вскоре откажутся. Возглавлять киновселенную герой, который имеет такую пресную историю, попросту не может.  Ну а говоря о фильме, я считаю, что главная его проблема  это и есть сама Капитан Марвел. И в этом даже не вина Бри Ларсон, которая в целом сыграла достаточно хорошо, хоть это и близко не её уровень. Однако всё дело в серости персонажа. Это всё тот же неуязвимый герой, коим является Супермен. Поэтому за таких и не переживаешь. С самого начала становится ясно, что с ними ничего не случится. Что бы зритель переживал за такого персонажа, нужна мощная история, которой и в помине нет в данной картине. Вообще о чём ещё можно говорить, когда даже кот Гусь, которого в фильме минут на семь смотрится куда интереснее Кэрол Дэнверс, не говоря уже о старине Джексоне, который только одним своим видом напоминает Джулса Уиннфилда. Кстати, Джуд Лоу играет мебель, не знаю зачем его вообще сюда позвали. А если учитывать, что роль Янг-Рогга первоначально должна была отойти Киану Ривзу, вообще становится непонятна политика Марвел в этом вопросе.  Так же хочу обратить внимание на безобразный экшн. Почти все экшн сцены происходят в космосе, при малом освещении и плохой режиссуре. К слову срежиссировали ленту два малоизвестных выходца из независимого кина, что конечно, как уже было выше упомянуто сказывается на качестве экшена.   К тому же во время просмотра я поймал себя на мысли, что это очень не типичный для Марвел фильм. Особенно первые минут 30 заставляли меня недоумевать от происходящего. Не знаю даже хорошо это или плохо, но картина от этого лучше не становится. Ещё, ближе к третьей четверти хронометража вас ждёт НЕОЖИДАННЫЙ ПОВОРОТ, который перестаёт быть таким НЕОЖИДАННЫМ по ходу сюжета и не производит должного эффекта. Ко всему прочему этот поворот несколько похож на финал Чудо-Женщины, что тоже не красит фильм и её создателей. Многим могло показаться, что в этой картине присутствует открытый месседж, в поддержку феминизма, однако я заметил лишь завуалированную попытку пронести эту идею в большие массы.  Подытожим. Достаточно странный фильм, похожий на микс Человека из Стали и Чудо-Женщины, но никак не фильм Марвел. Я понимаю, что он сделан лишь для связи некоторых фильмов киновселенной, но даже при всех его недостатках его довольно интересно смотреть, хоть он и не несёт какой-то высокой художественной ценности. И это, наверное первый случай в истории, когда крайний фильм киновселенной DC лучше крайнего фильма киновселенной Марвел.  В завершении хочу написать, что всё же зрители зря обрушили рейтинги на разных сайтах-агрегаторах. Чтобы не говорила Бри Ларсон, это её личное мнение, и на восприятие фильма это не должно никак влиять. По крайней мере нужно держать у себя в голове истину, что всё происходящее за экраном любого фильма не имеет к нему никакого отношения, разве что за исключением некоторых случаев, к которым мнение Бри Ларсон отнести нельзя.  6 из 10	Капитан Проходняк	1
454	2019-03-09 20:46:00	Техасская резня бензопилой	1	0	При просмотре обещанных восторгов не получил, временами даже было скучновато. Конечно, так сказать один из родоначальников жанра, нужно уважить и сделать скидку на возраст картины  сделал, после чего досидел до финальных титров.   Давайте будем откровенны, данная картина не может напугать, в кровавом плане она слишком примитивна. Кожаное лицо встречал гостей ударом молотком, ни одного исключения он не сделал. Были ещё знаменитые забеги наперевес с бензопилой, кстати, передвигался он очень шустро и если бы ни его острое желание подпилить на бегу каждый сучок, то у жертвы шансов бы не было. Весь этот кровавый минимализм разбавили шумным ужиным, где нас знакомят с ещё одним родственником. Совершенно бесполезное знакомство. Всё время проходит как бы в пустую, жертвы погибают быстро, а злостная семейка получилась блеклой. Атмосфера ужаса отсутствует напрочь.   Что касается актёрских потуг, то здесь полный порядок. Все расстарались, что-то из себя выдавливали, но сюжетная скудность не дала развернуться ни одному из актёров.   Фильм можно порекомендовать к просмотру, тем более вон сколько довольных, но обязательно нужно сделать скидку на раритетность картины и умерить ожидания. Ремейк, вопреки кинематографической традиции, вышел в разы бодрей, кровавей, а главное при просмотре было действительно жутковато. Но выбор за вами.   Кому-нибудь да пожелаю приятного просмотра!!!		0
455	2019-03-09 18:29:00	Капитан Марвел	0	6	Вот из-под крыла Disney вышло уже два десятка различных фильмов про людей в разноцветном трико, и наконец-то появился первый фильм про женщину-супергероя в главной роли от Marvel Studios. Каким же получился ориджин одной из популярнейших героинь комиксов Марвел?  Одно из слабейших мест фильма  сюжет. Он невероятно невзрачный, стандартный, наполненный кучей клише и нелогичностей. Персонажи прописано ужасно, им не дали ни диалогов, ни линий, ни истории. В глаза бросается, как сюжет буквально слово в слово повторяет то, что написано во всех учебниках по сценарному мастерству.   То же хочется сказать и о персонажах. В качестве примера можно рассмотреть хотя бы главную героиню: сыгранная блистательной Бри Ларсон, сама Кэрол Дэнверс  плоский персонаж, очередная Мэри Сью Голливуда, хоть и пытающаяся время от времени поднимать бесспорно важные сегодня проблемы феминизма, но делающая это максимально топорно и неумело. Драма персонажа могла стать особенностью фильма, но уже к концу первой трети сценаристы сводят её на нет, не дают возможности развить её, то же самое и со всеми остальными героями. Единственный, пожалуй, интересный персонаж  Ник Фьюри, который, правда, вызывает интерес только из-за харизмы Сэмюэля Джексона.  Фильм неплохо передаёт эпоху, во время которой происходит, действительно приятно видеть, что фильмы могут происходить не только в 80е, ведь и 90е Соединённых Штатов также обладают очень притягательной атмосферой, на которую многие не обращают внимания. Но, опять же, это время никак не влияет на сюжет и персонажей, оно просто создаёт приятную атмосферу на фоне.  Также нельзя не отметить камео Стэна Ли. Здесь их, можно сказать, два, и первое из них, расположенное в самом начале, вызывает светлую грусть, может даже показаться, что фильм сделан с душой, чему, однако, противоречит всё остальное, что есть в нём.    «Капитан Марвел»  это, безусловно, один из самых средних фильмов всей огромной киновселенной Марвел, буквально сразу после сеанса понимаешь, что он какой-то пустой. Всё, что можно сказать о самой героине  она сильная и имеет красивый костюм. И это всё. Действительно всё. Таков же и фильм. И единственное, на что он способен  скрасить ожидание четвёртой части Мстителей, к которым здесь есть несколько приятных отсылок.  6 из 10		1
456	2019-03-09 17:31:00	Капитан Марвел	18	0	Представьте себе гвоздь. Обычный гвоздь, состоящий из стержня с острым концом и шляпки. Представили? Так вот, даже покупая гвозди, нужно ожидать, что они бывают разные. Разного размера, разной формы, разного назначения. Единственное, что их объединяет  это способ их использования  забивание при помощи тупого твёрдого предмета (молотка). Но когда я посмотрел фильм «Капитан Марвел», у меня сложилось впечатление, что в магазинах остался только один вид гвоздей определённого размера. И поэтому я теперь точно знаю, какие именно гвозди там лежат, а потому не буду мучиться выбором.  Итак, перед нами абсолютно вторичный, переполненный клише и шаблонами, фильм про супергероя, с максимально предсказуемым уже с первых минут просмотра сюжетом. Мне кажется, что нужно намеренно поставить себе определённую цель, чтобы придумать настолько скучную и не оригинальную предысторию становления героя. Но если отбросить в сторону эту предысторию, фильм останется совершенно пустым.  В нём нет ни одного интересного персонажа. А ведь для супергеройского кино это самое важное! Кроме самой главной героини, ни один из персонажей не получил какой-либо предыстории (для Ника Фьюри сам этот фильм  предыстория). Например, что за отряд летит на задание с главной героиней, кто эти люди и какие у них цели? Как они вообще докатились до жизни такой? Вы не получите ответа на этот вопрос, хотя эти персонажи играют немаловажную роль в сюжете. То же самое можно сказать про зелёных «оборотней», которые способны принимать облик любого человека, вместе с его воспоминаниями, но всё это было нужно только ради экшн-сцен в начале фильма. Как кот оказался в здании секретной базы ВВС и что он там делал? Какая разница? Его задача  играть роль комедийного и умилительного элемента, а ещё рояля в кустах. По крайней мере, так решили сценаристы. В результате сложно понять, кто и зачем вообще сражается на экране. Но, зато, можно посмеяться и поумиляться над сценами с котом.  Про сюжет в фильме говорить нечего. Злодеи злые и хотят злодействовать, а в героине слишком сильное чувство справедливости и слишком сильные суперсилы, которые позволяют ей летать в космосе без скафандра, поэтому она всех победит и спасёт. Мне скажут: «Ну, а что ещё ты ожидал от фильма?». Врать не стану, ничего иного и не ожидал. Но является ли это достаточным оправданием для сценария? Я так не считаю. Банально, давайте даже оглянемся на прошедший 2018 год и припомним пару-тройку супергеройских фильмов. Последние «Мстители», новый Человек-Паук, «Суперсемейка 2», да даже пародийный «Дедпул 2». Не назову их мерилами качества, но всё же В каждом из этих фильмов у злодеев была хоть какая-то мотивация. В каждом фильме герои сталкивались хоть с какими-то трудностями и дилеммами. А что есть в «Капитан Марвел»? Ничего. Честное слово. Абсолютно ничего. Героиня не сталкивается ни с какими трудностями, не испытывает никаких сомнений, она просто избивает всех встречных противников и отпускает колкие комментарии.  А теперь сложим всё вышесказанное и придём к общему знаменателю. Кроме забавных сцен с котом, предыстории Ника Фьюри и ленивых «заплаток», которыми сценаристы пытаются связать события фильма с остальной серией, в фильме нет ничего. Нет интересных героев, нет интересных злодеев, нет какого-либо внятного конфликта, нет мотивов, нет трудностей, с которыми бы сталкивался герой, нет моральных дилемм. Даже мощные спецэффекты, которыми славится серия, в этот раз прошли мимо меня, оставив ощущение, будто их и не было. И всё, что я запомнил из фильма  пункт видеопроката из 90-х и перестрелки на звездолётах с характерной озвучкой из Звёздных Войн.	Конвейер работает	43
457	2019-03-09 16:05:00	Лоро	1	0	Очередной дуэт Соррентино с Сервилло был принят холодно. Так ли было холодно в тёплой Италии и на самом ли деле политический пофигизм, легко проникающий в саму ленту и даже относящийся к работе режиссёра, может так отторгать? Правильно ли было то, что двухчастную структуру ленты, длящуюся практически четыре часа, сократили до более успешных прокатных времён?  Вольная трактовка биографии Сильвио Берлускони, практически не касающаяся его личности, но определённо ею привлекающая и лишь немного посмеивающаяся над его безалаберностью, сюжета, как такового, не имеет. Соррентино выстраивает зарисовки на полях  часть фильма он любуется девушками и эксплуатирует уже заезженные комические пассажи о загульной жизни именитого итальянского деятеля. Часть фильма строит карьеру некого Серджио  настоящего мачо и опытного устроителя перформансов в совокупности со сводничеством на одну ночь, возомнившего для себя роль политика и намеревающегося подобраться к дону Сильвио с несколькими дюжинами красавиц. В последней трети и вовсе начинается притча о возрасте и старости, с монологами и показным политическим руководством, от которого устаёт не только герой, но и сам режиссёр.   Нельзя сказать, что здесь произошло что-то непредвиденное  Соррентино продолжает утолять свою радость, прерванную на «Великую Красоту» и «Молодость». Не вечно же ему снимать инстаграмные виды в поиске визуализации вечных вопросов. Можно вполне заняться тем, что ему по душе  фабриковать биографии, используя на Сервилло на передовой, который будет олицетворять даже не самого героя, а всю когорту подобных характеров. Здесь невозможно говорить о том, что режиссёр подвёл зрителя по одной простой причине  ну какой, в принципе, зритель по сравнению с исследовательским интересом и лидерской позицией в кинотусовке. В поиске ответа на вопрос общественное искусство или личностное, можно сказать только одно  что Соррентино захотелось, то он и снял. Это чувствуется на протяжении всего фильма, это чувствуется действительно в каждой сцене  настолько они пусты сознательно, но наполнены слезящимися от умиления глазами режиссёра.   Отсюда же в фильме всё беспочвенное  ленте просто неоткуда произрастать и не за что зацепиться. Все герои лишены истории и характера, их скулёж не вызывает ни жалости, ни умиления  обнажённые тела умудряются их затмевать своей кинематографичностью, отчего зритель вроде и у разбитого корыта, а вроде и не чувствует за собой потерь. Хоть «Лоро» длится более двух часов, проходит оно быстро и безболезненно. Как лёгкий овощной салат наутро. Нужна доза Соррентино на свежую голову  подкрепитесь!  Единственное, переедать его тоже нельзя. Вся эта рекламная глянцевость стареющей Италии, застрявшей в своих вычурных белоснежных тонах скоро надоест, и придётся искать все способы, чтобы свалить с этой вечеринки. Паоло, вероятно, на ней останется. Как символ авторского итальянского, он волен продолжать её, пока сам также не постареет.   9.3.2019		1
458	2019-03-09 16:02:00	Меня зовут Арлекино	0	7	Честно говоря, это кино, снятое ужасно с точки зрения качества на 16-мм плёнку, произвело страшное впечатление той фривольностью, которая затмила собой все чернушные и перестроечные фильмы того среза перестройки. И это не наваждение.  Главный герой Мавр (О. Фомин) считает себя борцом за справедливость. Он простой выходец из советской семьи. Удаляясь от Минска на полустанок Поречье под Гродно, его команда решила навести порядок, но тут на их пути встают мажоры. Выход один: отдавать свою девушку или быть убитым. Другого не будет.  На пути к истине Мавр вынужден переосмысливать время и поступки, для чего он живёт и почему мрази в куртках воротят свои дела безнаказанно. Он пытается их переубедить, но тщетно. Его загоняют в ловушку свои же страхи. Его девушка давно уже женщина, но легче не становится. Тут есть один краеугольный камень.  Режиссёр Рыбарев снял эротические сцены как он их сам видел и как сам занимался любовью. То есть стоя в подсобке на станции, коих случаев и в наше время довольно много. Снято всё это было грязновато и стрёмно, но любовь тогда ещё не умели снимать. А концовка фильма дала зелёный свет лозунгу «Сексу  да» в советском кино. Так что «Маленькая Вера» была далеко не первой.  Интересен пейзаж станции Поречье, где велись съёмки. Сегодня это обычный приграничный пункт движения грузов, а тогда довольно населённый посёлок. Тут и разворачиваются главные события. Оператор хорошо снял природу и нравы героев, их мимику и жесты.  Вообще возникает желание ещё раз пересмотреть фильм и ответить на вопрос, что же изменилось за 30 лет. Быт  да, но никак не менталитет парней в куртках и боязливых девушек. Сравните их монологи и мысли, о чём они мечтали  это нам так же знакомо, как первая любовь, секс, наркотики и рок-н-ролл. Только в 1987 году это было надо отыскать.   Вся философия фильма кроется в финале, когда сила зла побеждает своей нечистью и один в поле не воин. То есть Рыбарев, желая снять экспериментальный фильм о молодёжи, снЯл глубокую философское кино и быте и нравах мажоров, которым не писан закон. А дизель-электричка «Гродно  Вильнюс» как бы ширма для их деятельности. Но вскоре им стало тесно и они решили выйти из подполья. Мавр проигрывает, но внутри себя не ломается.  7 из 10	Даёте ещё любви?	0
